timestamp,a1,a2,a3,s1,s2,s3
0,0,0,1,0.04391271993517876,0.9360266327857971,0.02006058767437935
1,0,0,1,0.021950824186205864,0.9631909132003784,0.014858182519674301
2,0,0,1,0.02660490572452545,0.9282522201538086,0.04514291509985924
3,0,0,1,0.0070387148298323154,0.9812837243080139,0.011677633970975876
4,0,0,1,0.00871673971414566,0.9671550989151001,0.024128112941980362
5,0,0,1,0.9748679399490356,0.02478501759469509,0.0003470342780929059
6,0,0,0,0.9350297451019287,0.06456536799669266,0.00040498757152818143
7,0,0,0,0.9369189143180847,0.06217401474714279,0.0009069902589544654
8,0,0,0,0.7799533605575562,0.2195696085691452,0.0004771110834553838
9,0,0,0,0.8444970846176147,0.15513907372951508,0.0003637989575508982
10,0,0,0,0.9299894571304321,0.06964966654777527,0.00036085714236833155
11,0,0,0,0.913885772228241,0.08399373292922974,0.0021204380318522453
12,0,0,0,0.9654867053031921,0.03430958464741707,0.00020371979917399585
13,0,0,0,0.9576780200004578,0.042221128940582275,0.00010089697025250643
14,0,0,0,0.9643262028694153,0.0349198579788208,0.000753963366150856
15,0,0,0,0.8781219720840454,0.12172592431306839,0.0001520659716334194
16,0,0,0,0.9761322140693665,0.02372550405561924,0.00014233011461328715
17,0,0,0,0.9855971932411194,0.014229564927518368,0.0001732266100589186
18,0,0,0,0.9024971127510071,0.09690187871456146,0.0006010287324897945
19,0,0,0,0.729297935962677,0.2699752748012543,0.0007267716573551297
20,0,0,0,0.9776741862297058,0.022168727591633797,0.00015713799803052098
21,0,0,0,0.5308474898338318,0.4681837558746338,0.0009687200654298067
22,0,0,0,0.8634254336357117,0.1347881257534027,0.0017864442197605968
23,0,0,0,0.7630335092544556,0.23635326325893402,0.0006132330745458603
24,0,0,0,0.9476543664932251,0.05207971855998039,0.0002659166930243373
25,0,0,0,0.9504987001419067,0.048934612423181534,0.0005666569923050702
26,0,0,0,0.9846498370170593,0.015085577964782715,0.00026453370810486376
27,0,0,0,0.8541638255119324,0.14553683996200562,0.0002994131646119058
28,0,0,0,0.9002431631088257,0.09948907047510147,0.00026775672449730337
29,0,0,0,0.986847460269928,0.01300681009888649,0.00014573730004485697
