timestamp,a1,a2,a3,s1,s2,s3
0,0,0,0,0.9805060625076294,0.019044488668441772,0.00044936605263501406
1,0,0,0,0.9933967590332031,0.006533941254019737,6.933598342584446e-05
2,0,0,0,0.96451735496521,0.035190265625715256,0.00029240312869660556
3,0,0,0,0.8558245897293091,0.14327630400657654,0.0008991105714812875
4,0,0,0,0.9049018025398254,0.09469620138406754,0.0004020663327537477
5,0,0,0,0.8945149183273315,0.10520511120557785,0.00027986944769509137
6,0,0,0,0.9745125770568848,0.025332137942314148,0.00015530231758020818
7,0,0,0,0.8409085869789124,0.158683642745018,0.0004077761550433934
8,0,0,0,0.9495127201080322,0.049863290041685104,0.0006240000366233289
9,0,0,0,0.9507386088371277,0.04892757534980774,0.00033387221628800035
10,0,0,0,0.9916524291038513,0.008295631036162376,5.190445517655462e-05
11,0,0,0,0.8796977996826172,0.11915259063243866,0.0011496987426653504
12,0,0,0,0.9707320332527161,0.029069924727082253,0.0001980327069759369
13,0,0,0,0.94927579164505,0.050428807735443115,0.00029537564842030406
14,0,0,0,0.9141532778739929,0.08531651645898819,0.0005302191129885614
15,0,0,0,0.9268180727958679,0.07286988943815231,0.00031198267242871225
16,0,0,0,0.96832674741745,0.03142600134015083,0.0002472671039868146
17,0,0,0,0.9884229302406311,0.011406688019633293,0.00017040784587152302
18,0,0,0,0.9572747349739075,0.042357124388217926,0.00036815597559325397
19,0,0,0,0.9903252124786377,0.009445062838494778,0.0002297805913258344
20,0,0,0,0.8856350183486938,0.11328356713056564,0.001081382972188294
21,0,0,0,0.9481120109558105,0.05152028799057007,0.0003676809137687087
22,0,0,0,0.9553277492523193,0.043926406651735306,0.0007458318141289055
23,0,0,0,0.9770597219467163,0.02277083322405815,0.00016951058933045715
24,0,0,0,0.8811250925064087,0.11825328320264816,0.000621583079919219
25,0,0,0,0.9775182604789734,0.022255750373005867,0.00022597175848204643
26,0,0,0,0.9744939804077148,0.02521558292210102,0.00029047075076960027
27,0,0,0,0.9418138861656189,0.05780169367790222,0.000384404236683622
28,0,0,0,0.8603966236114502,0.13912346959114075,0.0004799368907697499
29,0,0,0,0.9349700212478638,0.0646049752831459,0.00042500291601754725
