timestamp,a1,a2,a3,s1,s2,s3
0,0,1,0,0.00021249582641758025,0.10060672461986542,0.8991807103157043
1,0,1,0,0.0016420827014371753,0.10199450701475143,0.8963634371757507
2,0,1,0,0.0004477559123188257,0.023256981745362282,0.9762952327728271
3,0,1,0,0.0005594280082732439,0.06118626892566681,0.9382542967796326
4,0,1,0,0.00024954398395493627,0.07544198632240295,0.9243084788322449
5,0,1,0,0.029904192313551903,0.9487259984016418,0.021369749680161476
6,0,1,0,0.028385410085320473,0.961996853351593,0.009617707692086697
7,0,1,0,0.017806431278586388,0.970407247543335,0.01178627647459507
8,0,1,0,0.033235665410757065,0.933790385723114,0.03297394886612892
9,0,1,0,0.013688091188669205,0.89763343334198,0.08867840468883514
10,0,1,0,0.007315888535231352,0.9883474707603455,0.004336658399552107
11,0,1,0,0.013732010498642921,0.9744510054588318,0.011817030608654022
12,0,1,0,0.01169485505670309,0.9621339440345764,0.026171192526817322
13,0,1,0,0.18216924369335175,0.7755423188209534,0.042288389056921005
14,0,1,0,0.02501564845442772,0.9457099437713623,0.02927442267537117
15,0,1,0,0.03891333192586899,0.944098174571991,0.016988469287753105
16,0,1,0,0.012407015077769756,0.9696379899978638,0.017954876646399498
17,0,1,0,0.02927410416305065,0.9655107855796814,0.005215068347752094
18,0,1,0,0.019588707014918327,0.966642439365387,0.013768794946372509
19,0,1,0,0.016207337379455566,0.8828469514846802,0.10094575583934784
20,0,1,0,0.01486789807677269,0.8178229331970215,0.16730907559394836
21,0,1,0,0.02400846965610981,0.9427528977394104,0.03323858603835106
22,0,1,0,0.01321579422801733,0.9805833101272583,0.00620095944032073
23,0,1,0,0.0022197109647095203,0.9825989007949829,0.015181438997387886
24,0,1,0,0.021950118243694305,0.9334189295768738,0.04463094100356102
25,0,1,0,0.025603119283914566,0.9576737284660339,0.016723178327083588
26,0,1,0,0.010205590166151524,0.973251461982727,0.016542954370379448
27,0,1,0,0.026043551042675972,0.9150843024253845,0.058872148394584656
28,0,1,0,0.011000067926943302,0.9550619721412659,0.03393804281949997
29,0,1,0,0.009447495453059673,0.9689586162567139,0.021593905985355377
