timestamp,a1,a2,a3,s1,s2,s3
0,0,0,1,0.0006615171441808343,0.16758695244789124,0.8317514657974243
1,0,0,1,0.00014631444355472922,0.031459107995033264,0.9683946371078491
2,0,0,1,0.00022019544849172235,0.03968038782477379,0.960099458694458
3,0,0,1,0.00011621310841292143,0.03192393109202385,0.9679598212242126
4,0,0,1,0.011416139081120491,0.9546023011207581,0.03398152440786362
5,0,0,1,0.003814034629613161,0.9933638572692871,0.002822142094373703
6,0,0,1,0.008383066393435001,0.9688431024551392,0.022773737087845802
7,0,0,1,0.017248572781682014,0.9558094143867493,0.02694198116660118
8,0,0,1,0.011821518652141094,0.9813663959503174,0.006812132894992828
9,0,0,1,0.02195747196674347,0.7899121046066284,0.1881304532289505
10,0,0,1,0.03984357789158821,0.9442181587219238,0.015938179567456245
11,0,0,1,0.027186982333660126,0.9510493278503418,0.02176368236541748
12,0,0,1,0.006353439297527075,0.9828381538391113,0.010808450169861317
13,0,0,1,0.0026852786540985107,0.9825598001480103,0.014754877425730228
14,0,0,1,0.018920840695500374,0.957309901714325,0.02376934327185154
15,0,0,1,0.02995353937149048,0.8713997602462769,0.09864680469036102
16,0,0,1,0.025179138407111168,0.9672045707702637,0.007616287562996149
17,0,0,1,0.004338403698056936,0.9839756488800049,0.011685867793858051
18,0,0,1,0.04966733604669571,0.9146990180015564,0.03563356027007103
19,0,0,1,0.010167731903493404,0.9668880105018616,0.02294430322945118
20,0,0,1,0.07326174527406693,0.9139690399169922,0.01276921946555376
21,0,0,1,0.015841245651245117,0.9804070591926575,0.0037516839802265167
22,0,0,1,0.012499884702265263,0.9809060096740723,0.006594084668904543
23,0,0,1,0.011293099261820316,0.9726119637489319,0.016094906255602837
24,0,0,1,0.019843915477395058,0.9547212719917297,0.02543477714061737
25,0,0,1,0.03038758970797062,0.957356870174408,0.012255463749170303
26,0,0,1,0.015552873723208904,0.9644753336906433,0.019971854984760284
27,0,0,1,0.004517637193202972,0.9649484753608704,0.03053385764360428
28,0,0,1,0.00851158145815134,0.9697032570838928,0.021785235032439232
29,0,0,1,0.005960253998637199,0.9838758111000061,0.010163859464228153
