timestamp,a1,a2,a3,s1,s2,s3
0,0,0,1,0.00038078895886428654,0.09976889193058014,0.8998503088951111
1,0,0,1,0.00010216257942374796,0.04777396470308304,0.9521238207817078
2,0,0,1,0.0002296028396813199,0.016341470181941986,0.9834288954734802
3,0,0,1,8.490633626934141e-05,0.042844291776418686,0.9570708274841309
4,0,0,1,0.0441468246281147,0.9409178495407104,0.014935397543013096
5,0,0,1,0.029244037345051765,0.9538823962211609,0.016873585060238838
6,0,0,1,0.0068236761726439,0.9665657877922058,0.026610570028424263
7,0,1,0,0.014893642626702785,0.9541872143745422,0.030919216573238373
8,0,1,0,0.01663808524608612,0.9553314447402954,0.028030527755618095
9,0,1,0,0.016838032752275467,0.9584839940071106,0.024677887558937073
10,0,1,0,0.006056552287191153,0.9829114675521851,0.011032053269445896
11,0,1,0,0.03404705971479416,0.9472140073776245,0.018738890066742897
12,0,1,0,0.8483815789222717,0.15089820325374603,0.0007202097913250327
13,0,0,0,0.9825549125671387,0.01724192313849926,0.0002030663308687508
14,0,0,0,0.9396008849143982,0.060150742530822754,0.00024848562316037714
15,0,0,0,0.8886758089065552,0.11047746986150742,0.0008467983570881188
16,0,0,0,0.9361616969108582,0.06317976117134094,0.0006585209048353136
17,0,0,0,0.9771934747695923,0.02275850810110569,4.800078022526577e-05
18,0,0,0,0.8963913917541504,0.10329440981149673,0.00031420349841937423
19,0,0,0,0.9593121409416199,0.040370263159275055,0.0003175724996253848
20,0,0,0,0.9258392453193665,0.07402083277702332,0.0001399791071889922
21,0,0,0,0.9546763300895691,0.044237170368433,0.0010865102522075176
22,0,0,0,0.9721125364303589,0.027144355699419975,0.0007430686964653432
23,0,0,0,0.9622666835784912,0.03756321594119072,0.00017015014600474387
24,0,0,0,0.7697457075119019,0.2288142740726471,0.0014399639330804348
25,0,0,0,0.9676288962364197,0.03154083341360092,0.0008303031791001558
26,0,0,0,0.849904477596283,0.1499578207731247,0.00013765292533207685
27,0,0,0,0.9494848251342773,0.05017680302262306,0.00033848025486804545
28,0,0,0,0.9538012146949768,0.045960359275341034,0.00023847335251048207
29,0,0,0,0.7180253863334656,0.27961966395378113,0.0023549532052129507
