timestamp,a1,a2,a3,s1,s2,s3
0,0,1,1,0.06353548914194107,0.9316422343254089,0.004822328221052885
1,0,1,1,0.0050935945473611355,0.9939329028129578,0.0009734492050483823
2,0,1,1,0.0706060603260994,0.8964371681213379,0.03295671567320824
3,0,1,1,0.005812709219753742,0.9900863766670227,0.004100807011127472
4,0,1,1,0.03862209618091583,0.9282837510108948,0.03309408575296402
5,0,1,1,0.9939415454864502,0.0057358769699931145,0.00032264136825688183
6,0,0,0,0.9563751220703125,0.042543716728687286,0.0010811877436935902
7,0,0,0,0.6446157693862915,0.3547162413597107,0.0006680373917333782
8,0,0,0,0.9261466264724731,0.0734972432255745,0.00035621062852442265
9,0,0,0,0.8604550361633301,0.1386098861694336,0.0009350198088213801
10,0,0,0,0.9854996800422668,0.01407727412879467,0.0004230978374835104
11,0,0,0,0.8980312943458557,0.10189817100763321,7.051281863823533e-05
12,0,0,0,0.9310136437416077,0.06890227645635605,8.416984201176092e-05
13,0,0,0,0.9543693661689758,0.04548843204975128,0.0001422633940819651
14,0,0,0,0.9388137459754944,0.06026320531964302,0.000923115701880306
15,0,0,0,0.9743717312812805,0.025457972660660744,0.00017030476010404527
16,0,0,0,0.9708407521247864,0.028543412685394287,0.0006157702882774174
17,0,0,0,0.9669925570487976,0.03210129588842392,0.000906206201761961
18,0,0,0,0.7890985012054443,0.2107134908437729,0.00018790487956721336
19,0,0,0,0.9293205738067627,0.06894545257091522,0.0017339745536446571
20,0,0,0,0.8924469947814941,0.10728529840707779,0.0002677798911463469
21,0,0,0,0.9615199565887451,0.03759119659662247,0.0008887615404091775
22,0,0,0,0.9943230152130127,0.005177526269108057,0.0004995427443645895
23,0,0,0,0.9150477647781372,0.08430791646242142,0.000644318584818393
24,0,0,0,0.7405430674552917,0.2575702369213104,0.00188667350448668
25,0,0,0,0.9724735021591187,0.027136031538248062,0.0003904149925801903
26,0,0,0,0.9537436962127686,0.04456017166376114,0.0016961060464382172
27,0,0,0,0.9885097146034241,0.010097265243530273,0.0013929582200944424
28,0,0,0,0.9958961009979248,0.003940703347325325,0.0001632463390706107
29,0,0,0,0.9495929479598999,0.050137534737586975,0.00026957844966091216
