timestamp,a1,a2,a3,s1,s2,s3
0,0,1,0,0.0005848321598023176,0.024531172588467598,0.974884033203125
1,0,1,0,0.0011108514154329896,0.5483531355857849,0.45053598284721375
2,0,1,0,0.0002830981102306396,0.04417632892727852,0.9555405974388123
3,0,1,0,0.00018175682635046542,0.03866342082619667,0.9611548781394958
4,0,1,0,0.008894789032638073,0.9512459635734558,0.03985931724309921
5,0,1,0,0.09676721692085266,0.8557950854301453,0.04743765667080879
6,0,1,0,0.015196286141872406,0.976168692111969,0.008635002188384533
7,0,1,0,0.08831718564033508,0.8875836133956909,0.024099240079522133
8,0,1,0,0.8548754453659058,0.14503344893455505,9.11313618416898e-05
9,0,0,0,0.950594425201416,0.048884179443120956,0.0005213471595197916
10,0,0,0,0.9839665293693542,0.01595921628177166,7.425370858982205e-05
11,0,0,0,0.8697165846824646,0.12986700236797333,0.00041639356641098857
12,0,0,0,0.9883459210395813,0.011558030731976032,9.606070670997724e-05
13,0,0,0,0.9376566410064697,0.062163230031728745,0.0001801491598598659
14,0,0,0,0.951251208782196,0.04857748746871948,0.00017124234000220895
15,0,0,0,0.9820713400840759,0.017850229516625404,7.843026833143085e-05
16,0,0,0,0.8164910674095154,0.18257123231887817,0.0009377382230013609
17,0,0,0,0.8249402642250061,0.1749000996351242,0.00015959383745212108
18,0,0,0,0.939720094203949,0.059412434697151184,0.0008673415286466479
19,0,0,0,0.9833536148071289,0.016614090651273727,3.232110248063691e-05
20,0,0,0,0.9256538152694702,0.07396077364683151,0.00038541731191799045
21,0,0,0,0.8690306544303894,0.13042597472667694,0.0005434112390503287
22,0,0,0,0.6895990371704102,0.3094683885574341,0.0009325749706476927
23,0,0,0,0.9917879700660706,0.007407139055430889,0.0008049121825024486
24,0,0,0,0.9388598799705505,0.059539735317230225,0.0016003986820578575
25,0,0,0,0.950311005115509,0.049004096537828445,0.0006849223864264786
26,0,0,0,0.6424621939659119,0.3571667969226837,0.00037096417509019375
27,0,0,0,0.9342278838157654,0.06364776194095612,0.00212435913272202
28,0,0,0,0.9806555509567261,0.019186200574040413,0.00015829034964554012
29,0,0,0,0.9458456039428711,0.05404564365744591,0.0001087948476197198
