timestamp,a1,a2,a3,s1,s2,s3
0,0,1,1,0.0005503213033080101,0.0982489287853241,0.9012007117271423
1,0,1,1,0.00010558058420429006,0.04189244657754898,0.958001971244812
2,0,1,1,0.0001667982869548723,0.051120325922966,0.9487128257751465
3,0,1,1,9.570221300236881e-05,0.012774016708135605,0.9871302247047424
4,0,1,1,0.00025063991779461503,0.01418369635939598,0.985565721988678
5,0,1,1,0.9579495191574097,0.041672032326459885,0.00037847834755666554
6,0,0,0,0.9692093729972839,0.03052987903356552,0.00026072844048030674
7,0,0,0,0.8868967294692993,0.11258143931627274,0.0005218554870225489
8,0,0,0,0.9840800166130066,0.015834778547286987,8.519215043634176e-05
9,0,0,0,0.9755335450172424,0.024154111742973328,0.0003124169888906181
10,0,0,0,0.9321696758270264,0.06735458225011826,0.000475728273158893
11,0,0,0,0.9369792938232422,0.06280413269996643,0.00021662253129761666
12,0,0,0,0.8269086480140686,0.1725929230451584,0.0004984381375834346
13,0,0,0,0.9667258858680725,0.03297305852174759,0.0003011015651281923
14,0,0,0,0.8705232739448547,0.12872129678726196,0.0007553718169219792
15,0,0,0,0.9409490823745728,0.0584111362695694,0.0006398220430128276
16,0,0,0,0.9518705010414124,0.048045892268419266,8.360345964320004e-05
17,0,0,0,0.9709279537200928,0.028665384277701378,0.00040656563942320645
18,0,0,0,0.9212958812713623,0.07861451804637909,8.964248263509944e-05
19,0,0,0,0.9526569843292236,0.04718015715479851,0.00016286889149341732
20,0,0,0,0.8972349166870117,0.10199771076440811,0.0007673991494812071
21,0,0,0,0.978832483291626,0.02100571244955063,0.00016181429964490235
22,0,0,0,0.950847327709198,0.04872904717922211,0.00042360994848422706
23,0,0,0,0.9658495187759399,0.03398527577519417,0.00016526359831914306
24,0,0,0,0.9814003705978394,0.01844247430562973,0.00015714335313532501
25,0,0,0,0.9123525023460388,0.0863131582736969,0.00133432203438133
26,0,0,0,0.8821368217468262,0.11736046522855759,0.0005026464932598174
27,0,0,0,0.9796382188796997,0.02004220150411129,0.0003195235622115433
28,0,0,0,0.9453406929969788,0.053725503385066986,0.0009338802192360163
29,0,0,0,0.9500225782394409,0.04983032867312431,0.00014711065159644932
