timestamp,a1,a2,a3,s1,s2,s3
0,0,0,0,0.009817586280405521,0.9723304510116577,0.017852017655968666
1,0,0,0,0.1125522255897522,0.7936904430389404,0.0937572568655014
2,0,0,0,0.021970286965370178,0.9503063559532166,0.027723297476768494
3,0,0,0,0.004912870470434427,0.9614338874816895,0.03365322947502136
4,0,0,0,0.00046347067109309137,0.021198663860559464,0.978337824344635
5,0,0,0,0.0004506185359787196,0.028489042073488235,0.9710603952407837
6,0,0,0,0.00020511877664830536,0.07052639126777649,0.929268479347229
7,0,0,0,9.566249354975298e-05,0.020323632284998894,0.9795807003974915
8,0,0,0,0.020097726956009865,0.9620939493179321,0.017808323726058006
9,0,0,0,0.022918034344911575,0.9442406892776489,0.03284129127860069
10,0,0,0,0.015416018664836884,0.977165699005127,0.007418257649987936
11,0,0,0,0.051842425018548965,0.9290408492088318,0.019116690382361412
12,0,0,0,0.0002670005487743765,0.03800090774893761,0.9617320895195007
13,0,0,0,0.00038021092768758535,0.00923204980790615,0.9903877377510071
14,0,0,0,0.0003592548018787056,0.0480668731033802,0.9515738487243652
15,0,0,0,0.0001221652637468651,0.015892183408141136,0.9839857220649719
16,0,0,0,0.020208505913615227,0.9752981662750244,0.004493284039199352
17,0,0,0,0.0072845653630793095,0.9268942475318909,0.06582114100456238
18,0,0,0,0.019235724583268166,0.9486467242240906,0.03211751580238342
19,0,0,0,0.008246066980063915,0.9887248873710632,0.003029018407687545
20,0,0,0,0.0009233739110641181,0.09907009452581406,0.9000065326690674
21,0,0,0,0.0009651779546402395,0.11773703992366791,0.881297767162323
22,0,0,0,0.00020660237350966781,0.032835952937603,0.9669574499130249
23,0,0,0,0.0005132576334290206,0.044264696538448334,0.9552220106124878
24,0,0,0,0.011039501056075096,0.9784949421882629,0.010465526953339577
25,0,0,0,0.07331793010234833,0.904839038848877,0.021843023598194122
26,0,0,0,0.17259114980697632,0.8054361939430237,0.021972620859742165
27,0,0,0,0.006125721614807844,0.9650444984436035,0.028829677030444145
28,0,0,0,3.4335684176767245e-05,0.10143088549375534,0.8985348343849182
29,0,0,0,0.0009475250262767076,0.05719996988773346,0.9418524503707886
