timestamp,a1,a2,a3,s1,s2,s3
0,0,0,0,0.9182115197181702,0.0813935175538063,0.00039498298428952694
1,0,0,0,0.9908589720726013,0.009114240296185017,2.6760524633573368e-05
2,0,0,0,0.9382913708686829,0.06140421703457832,0.0003044459444936365
3,0,0,0,0.9930087327957153,0.006944761611521244,4.65653465653304e-05
4,0,0,0,0.9388536810874939,0.06093730032444,0.00020899098308291286
5,0,0,0,0.9721158146858215,0.02777540124952793,0.00010882456990657374
6,0,0,0,0.8939716219902039,0.10583548992872238,0.0001929307181853801
7,0,0,0,0.9752557873725891,0.024323705583810806,0.00042049604235216975
8,0,0,0,0.9835216999053955,0.016369203105568886,0.00010916950122918934
9,0,0,0,0.9263286590576172,0.0731099396944046,0.0005614013061858714
10,0,0,0,0.9530500173568726,0.04669903218746185,0.00025093244039453566
11,0,0,0,0.957954466342926,0.04182587191462517,0.00021976593416184187
12,0,0,0,0.9292322397232056,0.06937021762132645,0.0013975291512906551
13,0,0,0,0.9449928402900696,0.05457392334938049,0.00043331357301212847
14,0,0,0,0.9965292811393738,0.003270841669291258,0.00019992004672531039
15,0,0,0,0.9149857759475708,0.08453946560621262,0.0004746582417283207
16,0,0,0,0.9799007773399353,0.020017215982079506,8.195274858735502e-05
17,0,0,0,0.9083014726638794,0.0906296819448471,0.0010689074406400323
18,0,0,0,0.9937020540237427,0.006246187258511782,5.177498678676784e-05
19,0,0,0,0.9338364601135254,0.06593537330627441,0.00022825389169156551
20,0,0,0,0.9889054298400879,0.010829150676727295,0.0002653306582942605
21,0,0,0,0.9111842513084412,0.08847660571336746,0.0003390723140910268
22,0,0,0,0.9621918797492981,0.037255872040987015,0.0005522444262169302
23,0,0,0,0.9947633743286133,0.005135183688253164,0.00010138357902178541
24,0,0,0,0.8711469769477844,0.12880411744117737,4.893667937722057e-05
25,0,0,0,0.9116142988204956,0.08689986169338226,0.0014858802314847708
26,0,0,0,0.9693005681037903,0.030478179454803467,0.00022131674631964415
27,0,0,0,0.9847666621208191,0.01455757301300764,0.0006757588707841933
28,0,0,0,0.9323333501815796,0.06728695333003998,0.00037969480035826564
29,0,0,0,0.963803231716156,0.03586126118898392,0.0003354873915668577
